movie_code,movie_title_kr,movie_title_eng,movie_genre,movie_nation,movie_directior,movie_img_url,movie_story,movie_actor1,movie_actor2,movie_actor3,,,
20080396,아이언맨,Iron Man,"SF,드라마,액션",미국,존 파브로,http://cfile189.uf.daum.net/C110x160/116F1B10AD71A328F20374,"영웅은 태어나지 않는다! 다만 만들어질 뿐이다!천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 게릴라군에게 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 게릴라군을 위한 무기 대신, 탈출을 위한 무기가 장착된 철갑수트를 몰래 만드는 데 성공하고, 그의 첫 수트인 ‘Mark1’를 입고 탈출에 성공한다.최강의 하이테크 슈퍼 히어로, ‘아이언맨’의 탄생!미국으로 돌아온 토니 스타크는 자신이 만든 무기가 많은 사람들의 생명을 위협하고, 세상을 엄청난 위험에 몰아넣고 있다는 사실을 깨닫고 무기사업에서 손 뗄 것을 선언한다. 그리고, Mark1을 토대로 최강의 하이테크 수트를 개발하는 데 자신의 천재적인 재능과 노력을 쏟아 붓기 시작한다. 탈출하는 당시 부서져버린 Mark1를 바탕으로 보다 업그레이드 된 수트 Mark2를 만들어낸 토니 스타크. 거기에 만족하지 않고, 숱한 시행착오와 실패 끝에 자신의 모든 능력과 현실에서 가능한 최강의 최첨단 과학 기술이 집적된 하이테크 수트 Mark3를 마침내 완성, 최강의 슈퍼히어로 ‘아이언맨’으로 거듭난다. 아이언맨 VS 아이언 몽거토니 스타크가 탈출하는 과정을 통해 Mark1의 가공할 위력을 확인한 게릴라 군은 토니 스타크가 미처 회수하지 못한 Mark1의 잔해와 설계도를 찾아낸다. Mark1을 재조립하여 그들의 목적을 이루기 위한 거대하고 강력한 철갑수트를 제작하려는 음모를 꾸미는 게릴라군. 토니 스타크가 갖고 있던 에너지원을 훔쳐 ‘아이언맨’을 능가하는 거대하고 강력한 ‘아이언 몽거’를 완성한 그들은 세계 평화를 위협하고, 토니 스타크는 그들의 음모과 배후세력이 누구인지를 알게 되는데...!",로버트 다우니 주니어,기네스 팰트로,테렌스 하워드,,,
20080471,전투의 매너,Manners In Battle,"멜로/로맨스,성인물(에로),코미디",한국,장항준,http://cfile189.uf.daum.net/C110x160/146F1B10AE486BB0194B84,"상쾌한 아침과 순대국은 찰떡궁합! 휴일엔 방콕이 최고인 대한민국 대표 남자, 박재호섹스 앤 더 시티는 바로 내 얘기! 브런치를 즐기는 쿨한 일러스트레이터, 현지우우연한 계기로 동거를 시작한 전혀 다른 취향을 지닌 두 남녀. 그들의 달콤 살벌한 동거가 시작된다!",,,,,,
20080479,나니아 연대기:캐스피언 왕자,The Chronicles of Narnia:Prince Caspian,"어드벤처,가족,판타지",미국,앤드류 아담슨,http://cfile189.uf.daum.net/C110x160/130D7C10AD773C3FE393BB,"나니아 세계로의 귀환… 사상 최고, 그 이상의 환상과 모험이 시작된다! 나니아에서 현실의 세계로 돌아온 지 1년 후, 페벤시 남매들은 마법의 힘에 의해 다시 나니아의 세계로 들어간다. 그러나 그곳은 이미 폐허로 변해 있었다. 나니아 시간으로 벌써 1,300년이란 세월이 흘렀던 것. 그들이 없는 동안 나니아는 황금기의 종말을 고하고, 인간인 텔마린 족에게 점령되어 무자비한 미라즈 왕의 통치를 받고 있었다.  페벤시 남매들을 나니아로 불러낸 건 바로 텔마린족의 진정한 왕위 계승자인 캐스피언 왕자였다. 삼촌 미라즈에게 왕위를 뺏기고 목숨의 위협을 느낀 그는 나니아인들이 숨어 사는 숲 속으로 피신, 그곳에서 페벤시 남매와 만난다. 부왕을 죽인 삼촌을 물리치고 자신의 왕위를 찾게 도와주면 나니아인들의 터전을 돌려 주겠다는 약속을 하는 캐스피언 왕자. 이에 네 남매와 나니아인들은 그를 도와 미라즈의 군대와 전쟁을 벌이게 되는데…",벤 반스,조지 헨리,스캔다 케인즈,,,
20080736,강철중: 공공의 적 1-1,Public Enemy Returns,"드라마,액션",한국,강우석,http://cfile189.uf.daum.net/C110x160/154A8F10ADD49BA62695EC,"5년을 기다렸다! 제대로 붙어보자!“까고 있네~야! 누가 혼자 다니면서 영장 들고 다니냐!”강동서 강력반 꼴통 형사 강철중(설경구). 5년이 지난 지금도 여전히 사건 현장을 누비고 다니지만 15년 차 형사생활에 남은 거라곤 달랑 전세 집 한 칸. 형사라는 직업 때문에 은행에서 전세금 대출받는 것도 여의치 않다. 잘해야 본전 잘 못하면 사망 혹은 병신이 될 수도 있는 빡센 형사생활에 넌더리가 난 그는 급기야 사표를 제출한다.하지만 그때 한 고등학교에서 터진 살인사건 때문에 그의 사표 수리는 미뤄지고 이번 사건만 해결하면 퇴직금을 주겠다는 반장의 회유에 말려들어 귀찮은 사건 현장으로 돌아간다. 도무지 해결의 기미가 보이지 않던 살인사건은 죽은 학생의 지문이 얼마 전 강동서 관할에서 일어난 도축장 살인사건 현장에서 발견된 칼에 남겨진 지문과 같다는 사실이 밝혀지면서 새로운 국면을 맡는다. 강철중은 죽은 피해 학생과 어울려 다녔다는 친구 3명을 만나 단서를 찾기 시작한다. 아이들이 얼마 전 ‘거성’이란 회사에 취업했다는 사실을 알아낸 강철중은 이 사건이 ‘거성 그룹’과 관계 있다는 것을 감지하고 ‘거성 그룹’의 회장인 ‘이원술’(정재영)의 뒤를 쫓기 시작한다. 한편, 자신의 사업체마다 나타가서 훼방을 놓는 강철중 때문에 심기가 불편해진 이원술 역시 조용히 반격을 준비 하는 데…

",설경구,,,,,
20080833,다찌마와리,Dachimawa Lee,"액션,어드벤처,코미디",한국,류승완,http://cfile89.uf.daum.net/C110x160/126F1B10ACF932BF58CA48,"때는 바야흐로, 상해 뒷골목의 악명 높던 상하이 박이 동료의 배신으로 옥고를 치룬 후 귀국하여 코 묻은 애기들 푼돈이나 삥치는 타락된 삶을 이어가고, 조국의 운명을 위해 싸워왔던 동방의 무적자가 상하이 박을 앞세워 음모와 배신으로 부끄러운 짓을 저지르며 물을 흐리고 있던 어지러운 시대. 알고는 찾지 않을 무법의 거리에 겁 없이 뛰어든, 양처럼 순한 처자들이 있었으니 당근 빤스, 짖궂은 무리들의 그물에 걸려들어 차마 입에 담기 두려운 봉변을 당하기 일보 직전까지 내몰렸던 것이다. 목숨을 바쳐 약한 자를 수호한다는 전설의 사나이가 우연히 현장을 지나치게 되었으니..",임원희,한승희,이윤성,,,
20080864,미스플레이스트,Misplaced,드라마,미국,루이 얀센,http://cfile89.uf.daum.net/C110x160/13145910AE601117413C76,존 카메론 미첼의 소년 시절 모습과 남다른 재능을 확인할 수 있는 작품이다. 성격이 강한 핼리나는 남편을 폴란드에 남겨둔 채 음악적 재능이 뛰어난 아들 야섹을 데리고 미국으로 건너간다. 그러나 야섹은 새로운 곳에서의 삶에 쉽게 적응하지 못하고 결국 학교를 그만두게 되는데...존 카메론 미첼의 첫 주연 작품.,비브카 린드포스,존 카메론 미첼,엘즈비에타 치제브스카,,,
20080870,마린보이,Marine Boy,"액션,스릴러,범죄",한국,윤종석,http://cfile189.uf.daum.net/C110x160/136FE510B26C5F9B91BF93,인생 한 방을 꿈꾸다 억대의 도박 빚을 진 전직 국가대표 수영선수 천수(김강우)는 국제적인 마약 비즈니스의 대부 강사장(조재현)의 계획 아래 신종마약을 몸 안에 미션을 숨겨 바다 속을 헤엄쳐 운반하는 생존율0% '마린보이'로 훈련된다. 그들의 위험한 거래에 두 남자를 이용하려는 매력적인 여자 유리(박시연)와 천수를 미끼로 강사장을 잡으려는 마약 단속반 김반장(이원종)이 예고 없이 뛰어들면서 한 치 앞을 알 수 없는 한판 승부가 시작되는데...,조재현,김강우,박시연,,,
20080873,핸콕,Hancock,"액션,드라마,코미디",미국,피터 버그,http://cfile189.uf.daum.net/C110x160/116F1B10AD906767DF6FF4,"새로워야 영웅이다! 전 세게를 놀라게 할 까칠한 슈퍼 히어로 '핸콕'이 온다! X맨, 슈퍼맨, 배트맨, 스파이더맨이 가지고 있던 모든 능력에 누구도 건드릴 수 없는 독특한 성격을 겸비한 슈퍼 히어로 '핸콕(윌 스미스)'. 그는 위험에 처한 사람들을 도와주는 슈퍼 히어로지만 과격하고 예측 불가능한 행동으로 사람들에게 까칠한 슈퍼 히어로로 낙인 찍힌다. 사람들의 기피대상 1호로 떠오른 핸콕은 어느 날, PR 전문가 레이 엠브레이(제이슨 베이트먼)의 목숨을 구하게 되고, 그는 핸콕의 추락하는 이미지를 회복시켜 주기로 약속한다. 그러던 중, 핸콕은 레이의 아니 메리(샤를리즈 테론)가 자신이 탄생하게 된 비밀의 열쇠를 쥐고 있음을 알게 되고 설상가상으로 메리와 가까이 있을 수록 자신의 초능력이 점점 약해져가고 있다는 사실을 깨닫게 되는데... 새로워야 영웅이다! 전 세게를 놀라게 할 까칠한 슈퍼 히어로 '핸콕'이 온다!",윌 스미스,샤를리즈 테론,제이슨 베이트먼,,,
20081003,박쥐,Thirst,"공포(호러),드라마",한국,박찬욱,http://cfile89.uf.daum.net/C110x160/14105E0C49DD9EC0C45337,"신부, 뱀파이어가 되다!
병원에서 근무하는 신부 ‘상현’은 죽어가는 환자들을 보고만 있어야 하는 자신의 무기력함에 괴로워 하다가 해외에서 비밀리에 진행되는 백신개발 실험에 자발적으로 참여한다. 그러나 실험 도중 바이러스 감염으로 죽음에 이르고, 정체불명의 피를 수혈 받아 기적적으로 소생한다. 하지만 그 피는 상현을 뱀파이어로 만들어버렸다. 피를 원하는 육체적 욕구와 살인을 원치 않는 신앙심의 충돌은  상현을 짓누르지만 피를 먹지 않고 그는 살 수가 없다. 
하지만 살인하지 않고 사람의 피를 어떻게 구한단 말인가? 

친구의 아내를 탐하다.
기적적으로 생명을 건진 상현은  그가 기적을 일으킬 수 있다고 믿고 기도를 청하는 신봉자들 사이에서  어린 시절 친구 ‘강우’와 그의 아내 ‘태주’를 만나게 된다. 뱀파이어가 된 상현은 태주의 묘한 매력에  억누를 수 없는 욕망을 느낀다. 태주 또한 히스테리컬한 시어머니와 무능력한 남편에게 억눌렸던 욕망을 일깨워준 상현에게 집착하고 위험한 사랑에 빠져든다. 
모든 것을 포기할 만큼 태주를 사랑하게 된 상현은 끝내 신부의 옷을 벗고 그녀의 세계로  들어 간다. 인간적 욕망의 기쁨이 이런 것이었던가. 이제 모든 쾌락을 갈구하게 된 상현은  신부라는 굴레를 벗어 던진다. 

살인을 부르는 치명적 유혹! 
점점 더 대담해져만 가는 상현과 태주의 사랑. 상현이 뱀파이어라는 사실을 알게 된 태주는 두려움에 거리를 두지만 그것도 잠시, 상현의 가공할 힘을 이용해 남편을 죽이자고  유혹한다. 사랑이란 이름으로 더욱 그를 조여오는 태주. 살인만은 피하고자 했던 상현은  결국 태주를 위해 강우를 죽이기 위한 그녀의 제안을 받아들이는데… 
한치 앞을 알 수 없는 이들의 사랑, 과연 그 끝은 어떻게 될까.",송강호,김옥빈,김해숙,,,
20081056,김관장 대 김관장 대 김관장,Master KIMs,코미디,한국,박성균,http://cfile189.uf.daum.net/C110x160/126F1B10AB1DB4D511E52A,"피할 수 없는 숙명의 대결!그 대결의 탄생은 이러하였다!내가 원조 김관장!충청도 어느 마을, 중국집 무림각을 중심으로 택견과 검도 두 도장이 대치하고 있는 운명적 상황. 무림각 박사장(노주현 扮)의 건물에 세든 택견 김관장(신현준 扮)과 검도 김관장(최성국 扮)은 사사건건 대결에 한창이다. 동네 아이들을 놓고 벌이는 수련생 모집의 혈투(?)는 물론, 박사장의 딸인 연실씨(오승현 扮)를 차지하기 위한 숙명의 라이벌 관계에 있기 때문. 코딱지만한 동네에 도장 셋!그러던 어느 날, 일대 파란이라 할 수 있는 사건이 발생한다. 무림각 1층! 쿵후도장 간판이 내걸리고 만 것. 한 마을에 무술도장이 둘도 많은데 셋이라니! 그것도 쿵후 김관장(권오중 扮)이라니! 그는 뛰어난 실력으로 동네 아이들의 눈을 멀게 하더니 점입가경, 훤칠한 외모에 로맨틱한 피아노 연주로 박사장과 연실씨의 마음까지 휘어잡아 간다. 이제 ‘택견 김관장 대 검도 김관장 대 쿵후 김관장’의 동네 최강을 가리기 위한 대결은 걷잡을 수 없는 회오리 속으로 말려 들어간다. 세 김관장, 그들의 본격코믹대결이 시작된다!수련생 모집을 위한 신묘한 마케팅 기법에 온갖 잔꾀와 술수(?)가 총동원 되는 상황이 이어진다. 어제의 적이 오늘의 동지가 되고, 어제의 내 아들이 적의 수련생이 되는 웃지 못할 사건들이 계속되고, 수련생과 연실씨를 사이에 두고 세 김관장들이 좌충우돌 다툼을 벌이던 어느 날… 마을 밖에선 검은 먹구름이 몰려오고 있었다…!",신현준,최성국,권오중,,,
20081204,올드 플레이스,The Old Place,다큐멘터리,"미국,프랑스","장 뤽 고다르,안느-마리 미에빌",http://cfile77.uf.daum.net/C110x160/251BC646520B8F7E36B142,"뉴욕 MOMA에 관한 에세이. 현대예술에 대한 다큐멘터리 푸티지에 영화 필름을 몽타주해 20세기 역사와 현대예술, 그리고 박물관의 역사를 담아낸다. (2013년 한국시네마테크협의회 - ECM 영화제: ECM과 장 뤽 고다르)",장 뤽 고다르,안느-마리 미에빌,,,,
